@RELATION knndiffparam
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {amlo,not_amlo,music}

@DATA
0.044946,0.015102,3.027385,0.130051,0.172134,0.300325,0.010881,0.061751,-28.852642,1.765045,-0.445155,-0.104102,-0.008712,-0.024762,-0.065636,-0.184301,-0.064264,-0.363746,-0.176905,0.003254,0.213953,0.007761,0.004164,0.046285,0.020441,0.025594,0.026888,0.055390,0.001655,0.004458,0.014478,0.025367,0.004931,0.035957,0.023043,0.019544,0.277192,0.034594,0.028566,0.248642,0.007859,0.050963,3.254819,0.793380,0.555442,0.558590,0.398367,0.427110,0.339491,0.360527,0.342417,0.278877,0.309728,0.405835,0.269149,0.009866,0.004806,0.039199,0.028134,0.032911,0.041231,0.046535,0.002852,0.005888,0.025710,0.031693,0.008060,0.015463,not_amlo
0.072423,0.009830,3.006859,0.148430,0.174903,0.437645,0.009626,0.102232,-28.521534,1.555308,-0.691433,-0.087586,-0.187722,0.021084,-0.183690,-0.369824,-0.121674,-0.478139,-0.325913,-0.085601,0.273843,0.007456,0.004078,0.028367,0.022735,0.033635,0.027895,0.031750,0.002828,0.004996,0.007147,0.014328,0.008035,0.026709,0.066550,0.012035,0.424361,0.063353,0.033003,0.448260,0.006875,0.110962,3.403135,0.717821,0.500786,0.538302,0.408021,0.372002,0.358969,0.361541,0.296975,0.302529,0.348034,0.360321,0.376468,0.014132,0.005697,0.031952,0.024504,0.032318,0.034825,0.039487,0.003867,0.008436,0.008857,0.015989,0.010325,0.012321,not_amlo
0.058412,0.015813,3.016271,0.138024,0.166459,0.439611,0.011658,0.090989,-27.471154,1.711189,-0.264302,-0.343556,-0.231015,-0.036332,-0.202122,-0.248136,-0.099387,-0.434082,-0.381094,-0.294723,0.045057,0.016683,0.011680,0.033452,0.034012,0.034052,0.029043,0.020510,0.001745,0.004279,0.013579,0.008428,0.005251,0.030371,0.046980,0.021947,0.443539,0.058297,0.038167,0.423786,0.008829,0.096123,3.316204,0.863591,0.584293,0.605454,0.359213,0.378127,0.349324,0.360169,0.340469,0.304260,0.298241,0.374744,0.448352,0.025759,0.019288,0.032750,0.040925,0.039109,0.042654,0.026695,0.002317,0.006059,0.020372,0.011145,0.009081,0.013347,not_amlo
0.070408,0.011861,3.091112,0.139910,0.162279,0.416265,0.008829,0.104746,-27.919187,1.327411,-0.709039,-0.059230,-0.279911,0.172752,-0.127015,-0.317951,0.067715,-0.458118,-0.337455,-0.331487,-0.074109,0.010835,0.010724,0.033913,0.021704,0.023478,0.013609,0.015465,0.001347,0.006163,0.012768,0.012996,0.010049,0.022239,0.055303,0.013661,0.255272,0.060092,0.037487,0.410025,0.005561,0.096219,4.103688,0.814640,0.495610,0.536862,0.416706,0.306629,0.398490,0.397415,0.279908,0.369092,0.302842,0.327180,0.344856,0.015774,0.012292,0.038127,0.027032,0.027686,0.023726,0.023719,0.001370,0.010458,0.019816,0.015358,0.016302,0.012352,not_amlo
0.064968,0.017068,3.041372,0.150195,0.180181,0.398529,0.008671,0.108040,-27.391495,1.815251,-0.718871,-0.088636,-0.185508,0.019602,0.168152,-0.443153,-0.083940,-0.376769,-0.438207,-0.339176,-0.001544,0.013399,0.008233,0.029246,0.026526,0.046925,0.009077,0.020818,0.005687,0.007221,0.013619,0.012305,0.004957,0.025905,0.054938,0.020391,0.337607,0.070546,0.030428,0.439438,0.005171,0.131040,3.492722,0.755380,0.673623,0.482481,0.416293,0.363044,0.355290,0.389045,0.346701,0.332746,0.368931,0.376991,0.420470,0.019599,0.011213,0.025693,0.035419,0.051429,0.009911,0.027801,0.008724,0.009669,0.020304,0.015342,0.006318,0.012391,not_amlo
0.064351,0.019523,2.967908,0.145410,0.175441,0.407932,0.011171,0.100644,-26.787647,1.801862,-0.390367,-0.451730,-0.418675,0.025661,-0.110752,-0.409589,-0.122766,-0.500513,-0.298788,-0.193987,0.204106,0.008856,0.008204,0.029734,0.029848,0.037105,0.022878,0.027093,0.001652,0.004595,0.008842,0.009851,0.007597,0.027616,0.055892,0.022384,0.451736,0.063837,0.033447,0.431815,0.007194,0.124924,3.300356,0.777576,0.698391,0.574991,0.417460,0.411285,0.389543,0.412552,0.302320,0.344949,0.381995,0.357836,0.359508,0.010248,0.013349,0.036115,0.037475,0.035344,0.032013,0.033724,0.002302,0.005221,0.012225,0.014152,0.011302,0.013176,not_amlo
0.052446,0.020017,3.022058,0.127936,0.163763,0.280190,0.011850,0.066198,-26.944713,1.684340,-0.608384,-0.236282,-0.294230,0.218897,-0.205979,-0.394965,-0.081378,-0.497617,-0.324754,-0.069629,0.268836,0.007000,0.002307,0.023389,0.022268,0.041320,0.026166,0.026992,0.002448,0.005703,0.007117,0.034676,0.008024,0.032055,0.043476,0.022006,0.367011,0.045850,0.033442,0.293678,0.007182,0.068336,2.865056,0.714533,0.530112,0.639793,0.441623,0.377421,0.418152,0.401558,0.315953,0.281028,0.290921,0.337638,0.361369,0.010964,0.002642,0.025448,0.028771,0.041361,0.037284,0.030931,0.003807,0.010999,0.010691,0.038061,0.013083,0.016176,not_amlo
0.067201,0.015449,3.064483,0.148560,0.174928,0.467606,0.009247,0.097096,-27.720448,1.581416,-0.427962,-0.179271,-0.077396,-0.072537,-0.032741,-0.257112,-0.263608,-0.352201,-0.295676,-0.074134,0.137020,0.023532,0.004161,0.048357,0.018745,0.031574,0.024883,0.026788,0.002167,0.004653,0.007157,0.015645,0.011112,0.031698,0.051656,0.020563,0.297835,0.057356,0.035773,0.394309,0.007623,0.096142,3.652426,0.821152,0.734762,0.659536,0.367693,0.365637,0.348732,0.387362,0.284351,0.329552,0.305906,0.338987,0.384284,0.030956,0.006390,0.046967,0.034237,0.030460,0.035422,0.032726,0.003301,0.007527,0.010103,0.017743,0.015692,0.014242,not_amlo
0.091003,0.012362,3.056583,0.161108,0.169262,0.556660,0.010429,0.147949,-27.287514,1.358816,-0.963837,0.005499,-0.189233,-0.084580,-0.112529,-0.487162,0.008741,-0.508542,-0.361851,-0.372152,0.045610,0.005171,0.006471,0.025762,0.024288,0.027573,0.007534,0.010811,0.001916,0.008025,0.015669,0.019616,0.004665,0.019873,0.083687,0.016282,0.326460,0.089512,0.040006,0.605032,0.007388,0.166579,3.223131,0.781874,0.770485,0.534576,0.448031,0.379767,0.341869,0.357679,0.321648,0.377522,0.294707,0.427349,0.357721,0.005332,0.010461,0.027668,0.027830,0.030672,0.010143,0.015962,0.002108,0.012464,0.022646,0.023383,0.004936,0.011517,not_amlo
0.060395,0.016513,3.060019,0.133101,0.165014,0.388354,0.010237,0.087849,-27.481041,1.274156,-0.481948,-0.123182,-0.180950,0.147456,-0.209519,-0.257732,-0.008876,-0.452804,-0.257198,-0.269117,-0.009787,0.014629,0.007264,0.042209,0.024109,0.021435,0.019933,0.019102,0.002438,0.011779,0.006910,0.009248,0.006397,0.025791,0.039613,0.023975,0.323917,0.044988,0.032748,0.311220,0.007584,0.077336,3.830901,0.938142,0.474885,0.681942,0.400177,0.343897,0.390928,0.317307,0.284631,0.339416,0.395608,0.452583,0.415466,0.023712,0.007846,0.041719,0.029710,0.023495,0.035195,0.024996,0.003965,0.018772,0.009781,0.011798,0.014167,0.012514,not_amlo
0.089823,0.011247,3.037451,0.168734,0.180150,0.681291,0.010892,0.144156,-28.637015,1.732018,-0.501738,-0.075469,-0.166031,-0.117389,0.036914,-0.289458,-0.186909,-0.321924,-0.252523,-0.224304,0.125187,0.016430,0.004732,0.034111,0.023161,0.031927,0.022757,0.017081,0.002502,0.008786,0.005957,0.013297,0.008843,0.025713,0.073043,0.015859,0.405247,0.077029,0.035482,0.640618,0.010328,0.150346,3.279427,0.871362,0.620595,0.509439,0.399175,0.365559,0.343472,0.373589,0.291794,0.335219,0.295281,0.416329,0.321816,0.022898,0.007142,0.030824,0.028828,0.028374,0.032121,0.018812,0.003784,0.014663,0.008485,0.015090,0.016101,0.014142,not_amlo
0.064301,0.011149,3.052678,0.143445,0.173143,0.458327,0.009984,0.102441,-28.319012,1.695817,-0.660302,-0.296497,-0.159838,0.005213,0.047642,-0.325910,-0.153535,-0.334124,-0.298359,-0.179480,0.106390,0.006259,0.009468,0.029728,0.021073,0.035252,0.025276,0.023137,0.002590,0.007611,0.010728,0.015373,0.006317,0.026119,0.053012,0.015043,0.274715,0.057691,0.031269,0.452333,0.007451,0.110136,3.381036,0.722285,0.634132,0.521391,0.354432,0.337222,0.315474,0.386465,0.287505,0.274664,0.278071,0.413342,0.422058,0.007642,0.016185,0.027177,0.026286,0.037230,0.038790,0.027299,0.003312,0.011816,0.017865,0.016168,0.010923,0.013856,not_amlo
0.058970,0.016832,3.072486,0.136211,0.169205,0.407176,0.012432,0.087514,-26.650427,1.872417,-0.508327,-0.335416,-0.307083,-0.086131,-0.092795,-0.357955,-0.179509,-0.435948,-0.271943,-0.248269,0.062885,0.012707,0.007922,0.031924,0.034008,0.029197,0.021765,0.015600,0.003135,0.009402,0.009193,0.008786,0.007615,0.025284,0.045343,0.020933,0.257113,0.055526,0.031758,0.440509,0.009829,0.098351,3.094460,0.839421,0.657211,0.613261,0.412554,0.413093,0.288552,0.385274,0.344522,0.370570,0.417168,0.433447,0.385033,0.015212,0.010879,0.035336,0.046541,0.034442,0.030026,0.020911,0.004773,0.015372,0.012656,0.011062,0.011956,0.013065,not_amlo
0.089283,0.017743,3.062389,0.167600,0.179331,0.656525,0.009333,0.147033,-28.100946,1.574502,-0.415683,-0.155436,-0.139603,0.112765,0.000959,-0.279234,-0.015065,-0.381748,-0.253204,-0.100527,0.142839,0.011138,0.004304,0.039522,0.025632,0.025674,0.026782,0.027141,0.002777,0.005388,0.005924,0.017779,0.011003,0.028045,0.067542,0.021875,0.352686,0.068113,0.032956,0.517043,0.009078,0.137653,3.112241,0.679489,0.579025,0.514887,0.390620,0.377502,0.323327,0.342690,0.342824,0.280376,0.315506,0.399420,0.380391,0.013848,0.005657,0.040708,0.035318,0.029608,0.042549,0.029336,0.004199,0.007864,0.007685,0.019058,0.016370,0.015894,not_amlo
0.080440,0.013666,3.054652,0.163645,0.179281,0.575376,0.009192,0.131969,-28.289123,1.765751,-0.554080,-0.279054,-0.267005,0.035902,0.079515,-0.340487,-0.032507,-0.394950,-0.263123,-0.297259,-0.004768,0.012641,0.006405,0.047467,0.030008,0.023702,0.017440,0.023974,0.009354,0.005107,0.009211,0.008922,0.003818,0.028053,0.072953,0.017559,0.263839,0.076024,0.032516,0.545452,0.006403,0.155330,2.927699,0.766230,0.587970,0.528277,0.380375,0.366555,0.379196,0.354169,0.284072,0.279298,0.295230,0.432994,0.341526,0.018132,0.007778,0.033114,0.038205,0.026257,0.023491,0.030611,0.015397,0.008096,0.014602,0.010112,0.004898,0.012913,not_amlo
0.082759,0.020212,3.045077,0.160016,0.171834,0.509809,0.011350,0.120463,-27.693162,1.644620,-0.517530,-0.190255,-0.245267,-0.037655,-0.177803,-0.386449,-0.129153,-0.484161,-0.264495,-0.174496,0.316422,0.008387,0.005650,0.027602,0.030992,0.033650,0.025392,0.026605,0.002393,0.005363,0.006745,0.011394,0.013921,0.028279,0.081316,0.026761,0.309185,0.081103,0.037280,0.515802,0.008181,0.148124,3.578773,0.717678,0.665729,0.614196,0.364059,0.394526,0.367615,0.418666,0.300174,0.265983,0.288938,0.346667,0.403877,0.013186,0.009873,0.030804,0.044956,0.035178,0.039348,0.030982,0.004133,0.007753,0.009581,0.014394,0.022430,0.016506,not_amlo
0.077777,0.014738,3.054258,0.147516,0.167164,0.445251,0.010405,0.111189,-27.246170,1.443929,-0.695361,-0.100569,-0.285992,0.046580,-0.169199,-0.421150,-0.052345,-0.466811,-0.335497,-0.195873,0.221065,0.011784,0.006096,0.025977,0.023707,0.026384,0.023024,0.013698,0.001344,0.005409,0.007990,0.011556,0.015245,0.023264,0.088025,0.017979,0.330921,0.080885,0.033777,0.529523,0.007211,0.138674,3.409961,0.881436,0.519556,0.651889,0.370995,0.377306,0.352179,0.349691,0.265284,0.278856,0.325334,0.443991,0.375255,0.014717,0.009268,0.031140,0.030568,0.029971,0.034873,0.018299,0.001577,0.009274,0.011771,0.016341,0.021933,0.012590,not_amlo
0.071910,0.011037,3.050468,0.155627,0.175343,0.517691,0.013739,0.117314,-28.178572,1.908501,-0.377203,-0.238714,-0.200794,-0.130220,-0.026269,-0.489155,-0.114866,-0.515179,-0.345973,-0.210926,0.175675,0.009440,0.003867,0.029543,0.033506,0.037023,0.036783,0.018047,0.001549,0.008110,0.005292,0.011035,0.005783,0.030238,0.068339,0.014639,0.305282,0.070357,0.035037,0.531249,0.012666,0.139343,3.623591,0.803658,0.719647,0.539650,0.416202,0.403546,0.399267,0.403349,0.329468,0.332145,0.303796,0.432034,0.410930,0.015819,0.004102,0.031286,0.046973,0.044033,0.059292,0.025276,0.001964,0.011030,0.007486,0.017515,0.008938,0.017918,not_amlo
0.069583,0.015060,3.032725,0.146936,0.171710,0.452401,0.009901,0.097822,-27.948828,1.460203,-0.546321,-0.203371,-0.062916,-0.013464,-0.148414,-0.357210,0.060949,-0.363160,-0.344825,-0.435252,-0.055813,0.012650,0.007380,0.033216,0.027604,0.020043,0.014508,0.026294,0.001434,0.006518,0.015815,0.017543,0.007375,0.025887,0.059825,0.018306,0.369083,0.062680,0.035132,0.437250,0.007128,0.112194,3.736342,0.746921,0.509943,0.686351,0.383966,0.327663,0.337914,0.377005,0.302929,0.289967,0.272206,0.416194,0.402653,0.017025,0.013950,0.028549,0.036390,0.024409,0.031602,0.033675,0.001832,0.010586,0.026820,0.019878,0.011221,0.015944,not_amlo
0.070095,0.011674,3.039070,0.142871,0.166662,0.422098,0.012411,0.106234,-27.078851,1.881712,-0.548466,-0.369931,-0.334817,-0.129834,-0.046365,-0.439730,-0.062773,-0.436587,-0.335049,-0.339050,-0.005827,0.012080,0.013322,0.033574,0.026386,0.035566,0.025972,0.011288,0.007438,0.007704,0.008200,0.006369,0.005109,0.027817,0.086405,0.013866,0.363466,0.084449,0.032973,0.581876,0.007479,0.147679,3.002735,0.813896,0.594108,0.519461,0.313461,0.434226,0.391812,0.379346,0.333947,0.366585,0.291420,0.389314,0.481019,0.015027,0.021334,0.039693,0.040053,0.044931,0.040887,0.017056,0.011414,0.013680,0.013226,0.007073,0.005997,0.014753,not_amlo
0.065749,0.013595,3.030991,0.138677,0.169018,0.419404,0.009531,0.095962,-27.480422,1.816226,-0.565689,-0.287808,-0.299322,-0.094168,0.056537,-0.389871,-0.056937,-0.333994,-0.411483,-0.338013,0.057692,0.015136,0.010724,0.036648,0.037333,0.034804,0.012792,0.018138,0.002590,0.006411,0.008054,0.008171,0.004632,0.027233,0.068031,0.018429,0.353330,0.065912,0.032119,0.479206,0.005920,0.119703,2.986849,0.685439,0.621997,0.642650,0.386880,0.409360,0.355439,0.410495,0.275832,0.321968,0.297516,0.423303,0.399545,0.021362,0.016669,0.034909,0.043330,0.035162,0.013683,0.020314,0.003858,0.010089,0.010294,0.009338,0.007295,0.012639,not_amlo
0.061166,0.018092,3.098437,0.137785,0.167750,0.395737,0.011576,0.100554,-26.780814,1.612986,-0.710588,-0.244354,-0.218219,0.071644,-0.138602,-0.482344,0.031419,-0.453236,-0.334867,-0.406353,0.077861,0.009835,0.008835,0.030943,0.027441,0.023532,0.021188,0.013329,0.003445,0.014581,0.011515,0.009637,0.003629,0.024620,0.051134,0.018380,0.250883,0.058042,0.031051,0.387860,0.007583,0.105247,2.820355,0.803806,0.646003,0.591308,0.386395,0.449886,0.340573,0.367588,0.347205,0.275963,0.289179,0.424098,0.392690,0.013251,0.010553,0.030130,0.033753,0.024432,0.031734,0.016630,0.006058,0.020812,0.020925,0.014359,0.005247,0.012082,not_amlo
0.056856,0.012030,3.046765,0.131116,0.164613,0.394171,0.011065,0.090508,-27.565840,1.601657,-0.569969,-0.166156,-0.242930,0.106511,-0.197825,-0.316901,0.095632,-0.396113,-0.425405,-0.436212,-0.074829,0.016318,0.012269,0.043258,0.018240,0.019316,0.013403,0.013569,0.003856,0.010396,0.010224,0.009093,0.013114,0.024669,0.041766,0.015747,0.373169,0.047399,0.031526,0.374863,0.007754,0.087848,3.008456,0.770797,0.602558,0.543604,0.351907,0.421186,0.268568,0.378555,0.263076,0.278660,0.327042,0.410871,0.369751,0.020380,0.016002,0.043049,0.020544,0.027009,0.023071,0.019992,0.008000,0.013615,0.014221,0.009348,0.019117,0.012626,not_amlo
0.056397,0.020797,3.052269,0.136399,0.170765,0.398918,0.012210,0.091751,-27.205156,1.725627,-0.362251,-0.345645,-0.246557,-0.007990,-0.206533,-0.425848,-0.071021,-0.475452,-0.186320,-0.102245,0.128673,0.022637,0.007569,0.032366,0.017686,0.024708,0.038167,0.027993,0.002912,0.007582,0.012658,0.010066,0.011348,0.031612,0.046158,0.023867,0.339912,0.058456,0.035229,0.380763,0.010035,0.101177,3.424507,0.797945,0.630177,0.639547,0.378135,0.409841,0.326586,0.337102,0.333552,0.283625,0.349320,0.397849,0.319596,0.026576,0.010346,0.029403,0.025364,0.029516,0.040406,0.037334,0.005060,0.012988,0.021485,0.012635,0.019210,0.013872,not_amlo
0.066547,0.024739,2.973218,0.137312,0.166355,0.394168,0.011595,0.090635,-26.113828,2.046966,-0.265985,-0.511063,-0.246926,-0.010377,-0.216273,-0.412908,-0.141435,-0.448458,-0.374784,-0.365155,0.107573,0.013976,0.007134,0.035402,0.035394,0.038361,0.022823,0.015153,0.003153,0.007596,0.008918,0.007762,0.006625,0.027208,0.073234,0.028547,0.379911,0.071609,0.033600,0.482860,0.007725,0.126636,2.844037,0.869078,0.704724,0.572908,0.339939,0.407089,0.334063,0.321916,0.315941,0.291166,0.273755,0.411273,0.455532,0.021940,0.009690,0.037263,0.040080,0.037981,0.030313,0.023488,0.004836,0.010591,0.017389,0.009555,0.009916,0.012667,not_amlo
0.075331,0.012523,2.973981,0.151202,0.172674,0.451221,0.010586,0.123312,-26.611169,1.988939,-0.622652,-0.232666,-0.309818,-0.102433,-0.072725,-0.482252,-0.014911,-0.436246,-0.394768,-0.455388,-0.103681,0.018095,0.010898,0.035147,0.028213,0.025635,0.016320,0.009473,0.006726,0.009117,0.013330,0.007502,0.005776,0.023072,0.079676,0.016854,0.433782,0.084333,0.039689,0.533601,0.006414,0.155337,2.549649,0.805409,0.730417,0.572886,0.350585,0.406600,0.343376,0.358217,0.328579,0.301020,0.321141,0.344470,0.441522,0.024223,0.014991,0.034375,0.031656,0.027663,0.027137,0.012466,0.011922,0.013129,0.018643,0.009154,0.008393,0.011643,not_amlo
0.063144,0.012465,3.049169,0.136722,0.168163,0.380837,0.009628,0.092241,-28.092747,1.452944,-0.578206,-0.025297,-0.233183,0.077913,-0.211151,-0.367938,0.129360,-0.398627,-0.272475,-0.291288,-0.014703,0.016525,0.009928,0.031733,0.021507,0.031637,0.013594,0.022243,0.001424,0.008720,0.008756,0.018492,0.008988,0.026104,0.038917,0.012606,0.377126,0.045543,0.030683,0.324658,0.005341,0.074506,2.257805,0.696261,0.530900,0.459527,0.340909,0.325387,0.359930,0.296041,0.252421,0.331505,0.239086,0.378756,0.411760,0.022661,0.012204,0.028102,0.026336,0.034483,0.021345,0.021276,0.001591,0.012061,0.012705,0.017310,0.015446,0.012583,not_amlo
0.065050,0.018429,3.026437,0.143686,0.172351,0.462919,0.011204,0.101434,-27.700155,1.876019,-0.403850,-0.460557,-0.224640,0.117385,-0.134635,-0.294826,-0.123749,-0.504381,-0.329766,-0.170248,0.204086,0.010564,0.007767,0.030211,0.030158,0.041308,0.024080,0.019736,0.002106,0.004211,0.007283,0.010929,0.004825,0.027048,0.052053,0.024444,0.333487,0.058829,0.030359,0.423610,0.008937,0.104175,3.533349,0.780769,0.667307,0.620406,0.431030,0.408650,0.324948,0.367626,0.317774,0.327922,0.283869,0.419159,0.384080,0.015967,0.010482,0.027695,0.040305,0.036271,0.034681,0.026278,0.003436,0.004865,0.008910,0.015326,0.007339,0.013978,not_amlo
0.078766,0.012576,3.036397,0.159058,0.176489,0.525811,0.013659,0.124174,-27.895108,2.149319,-0.161223,-0.258400,-0.345030,-0.126139,-0.161969,-0.361573,-0.133527,-0.492022,-0.265131,-0.179883,0.151254,0.013042,0.004065,0.034017,0.034531,0.037637,0.035751,0.025720,0.001079,0.006555,0.007277,0.011213,0.006192,0.032105,0.074601,0.014602,0.329047,0.075541,0.031947,0.532797,0.011681,0.145757,2.795096,0.855711,0.667882,0.583535,0.370945,0.456296,0.286028,0.363000,0.315243,0.318827,0.339708,0.393834,0.364070,0.020760,0.005364,0.042116,0.049350,0.037354,0.057823,0.028676,0.001455,0.010437,0.013198,0.014210,0.008472,0.017394,not_amlo
0.059451,0.019472,3.032830,0.138950,0.172681,0.369068,0.010753,0.085672,-27.121221,1.946853,-0.436886,-0.170742,-0.242793,-0.026968,-0.149771,-0.450781,-0.031369,-0.322589,-0.235032,-0.204700,0.025852,0.018360,0.006340,0.062661,0.022655,0.028967,0.015476,0.032031,0.003370,0.008675,0.009103,0.009365,0.011037,0.032967,0.058466,0.024529,0.374359,0.063779,0.034962,0.443807,0.007951,0.113718,3.152990,0.614373,0.622662,0.616982,0.375772,0.434168,0.322764,0.355004,0.273970,0.284714,0.328751,0.372609,0.419899,0.021746,0.010580,0.059154,0.029821,0.039389,0.026238,0.027998,0.004477,0.013929,0.014765,0.011065,0.013907,0.015677,not_amlo
0.084052,0.013537,2.989384,0.164609,0.179020,0.621685,0.010184,0.126606,-28.095089,1.341761,-0.436233,-0.203797,-0.170949,-0.081855,-0.022962,-0.327402,-0.155951,-0.417148,-0.291140,-0.115241,0.215248,0.010497,0.005988,0.028215,0.018419,0.029025,0.033681,0.020967,0.002060,0.005851,0.006328,0.008539,0.012618,0.026618,0.066084,0.015139,0.397762,0.066540,0.032113,0.490243,0.008517,0.127112,2.833564,0.823839,0.755062,0.579287,0.365686,0.394517,0.299383,0.370523,0.282495,0.247833,0.331509,0.387634,0.293958,0.017132,0.008095,0.033441,0.024381,0.031018,0.053801,0.028535,0.003455,0.007682,0.011081,0.011491,0.019514,0.016628,not_amlo
0.077495,0.014075,3.021804,0.153232,0.170616,0.496292,0.011611,0.111134,-27.315807,1.910444,-0.405561,-0.443497,-0.251694,-0.125294,-0.099583,-0.302486,-0.100938,-0.389596,-0.333622,-0.293757,-0.003607,0.012850,0.009771,0.036931,0.035634,0.028126,0.020108,0.014746,0.004580,0.006145,0.007753,0.009441,0.007597,0.026340,0.080538,0.018098,0.373459,0.077068,0.034469,0.552249,0.007083,0.141889,3.384474,1.024909,0.653191,0.641246,0.358628,0.359652,0.378817,0.376891,0.316695,0.314182,0.285991,0.352189,0.412087,0.015987,0.014439,0.035583,0.045320,0.037296,0.033381,0.017413,0.007126,0.007621,0.011376,0.014366,0.012571,0.013593,not_amlo
0.053925,0.013974,3.022413,0.145045,0.180389,0.406140,0.008567,0.076434,-29.521726,1.543650,-0.177592,0.046982,0.090376,0.092976,-0.094126,-0.123746,-0.008172,-0.393193,-0.254763,-0.034196,0.257063,0.005383,0.002343,0.041861,0.027429,0.035578,0.014341,0.030136,0.000716,0.001885,0.008749,0.052834,0.007456,0.032416,0.031524,0.020784,0.330651,0.039370,0.027652,0.294352,0.006017,0.072104,3.375316,0.712344,0.569588,0.598062,0.290115,0.282891,0.290905,0.350906,0.280404,0.300217,0.286989,0.373890,0.340514,0.009222,0.002426,0.031540,0.033932,0.037267,0.023359,0.031697,0.000597,0.001928,0.013755,0.038292,0.014335,0.012366,not_amlo
0.060440,0.018313,3.020205,0.132592,0.160169,0.385902,0.011082,0.099365,-26.782644,1.567320,-0.663979,-0.166067,-0.236346,-0.055332,-0.129765,-0.460424,-0.032679,-0.441377,-0.292898,-0.366852,0.127210,0.010047,0.006489,0.033180,0.019691,0.032702,0.027355,0.016847,0.004432,0.008093,0.011010,0.011946,0.006069,0.025293,0.043405,0.019798,0.420096,0.052165,0.035294,0.349541,0.008091,0.104095,2.834108,0.704290,0.715862,0.654116,0.360214,0.368611,0.359667,0.370230,0.344095,0.261231,0.301127,0.459728,0.426158,0.013700,0.009185,0.033259,0.020759,0.040447,0.041237,0.021998,0.007641,0.012174,0.012428,0.014261,0.009962,0.013198,not_amlo
0.071801,0.036888,3.079564,0.146770,0.172827,0.426072,0.012349,0.105699,-25.412007,2.146425,-0.445837,-0.371649,-0.249953,-0.160250,-0.021994,-0.354939,-0.229467,-0.332027,-0.425867,-0.304065,0.146038,0.014099,0.007611,0.031049,0.030080,0.036526,0.027759,0.012955,0.003252,0.007573,0.007590,0.007763,0.012207,0.028005,0.088522,0.037154,0.310860,0.084790,0.034525,0.590560,0.008053,0.159942,2.966665,0.765838,0.729010,0.608060,0.336819,0.445778,0.369152,0.377289,0.370057,0.303329,0.318713,0.438071,0.450639,0.022201,0.012419,0.034250,0.044397,0.041694,0.037638,0.016528,0.006539,0.011710,0.013078,0.009802,0.020147,0.013817,not_amlo
